time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw
1520186181789814515,	0.435553,	2.81123,	-0.646687,	-0.113938,	-0.0869679,	0.139416,	-0.0469271,	-0.00553081,	0.000634801,	0.998883,	0.32309,	2.69354,	-0.291231,	-0.157003,	-0.0686314,	0.0960427,	-0.0560666,	0.65163,	0.751852,	-0.0833857
1520186181852357127,	0.425538,	2.82967,	-0.644817,	-0.161543,	0.297478,	0.0301586,	-0.0587727,	-0.00378388,	0.00393759,	0.998256,	0.314252,	2.68945,	-0.286451,	-0.142551,	-0.0659233,	0.0770956,	-0.0533751,	0.651846,	0.751764,	-0.0842538
1520186181901352151,	0.411699,	2.82278,	-0.638237,	-0.282423,	-0.140688,	0.134287,	-0.0572687,	-0.00149025,	0.00579405,	0.998341,	0.30526,	2.68502,	-0.281904,	-0.183505,	-0.0904341,	0.0928062,	-0.0496865,	0.653899,	0.750178,	-0.084736
1520186181959045756,	0.401003,	2.79913,	-0.62758,	-0.187651,	-0.414858,	0.186972,	-0.0516113,	0.00200103,	0.00549318,	0.99865,	0.296216,	2.68166,	-0.277465,	-0.158672,	-0.0590246,	0.0778634,	-0.0453993,	0.658607,	0.746447,	-0.0836234
1520186182005007796,	0.390071,	2.81454,	-0.627231,	-0.242922,	0.342512,	0.00774557,	-0.0619691,	0.00572595,	0.00997161,	0.998012,	0.287405,	2.67778,	-0.273199,	-0.195804,	-0.0861027,	0.0948192,	-0.0395349,	0.662486,	0.7436,	-0.0812945
1520186182056862428,	0.375824,	2.80659,	-0.621395,	-0.279353,	-0.155919,	0.11444,	-0.0666396,	0.00857828,	0.00925071,	0.997697,	0.278587,	2.67391,	-0.268428,	-0.172904,	-0.0759183,	0.093544,	-0.0352071,	0.664159,	0.742453,	-0.0801015
1520186182109384395,	0.365218,	2.78141,	-0.611523,	-0.203969,	-0.484364,	0.189839,	-0.0607544,	0.0112871,	0.00483298,	0.998077,	0.26902,	2.66934,	-0.263469,	-0.183976,	-0.0880102,	0.0953634,	-0.0327618,	0.665501,	0.74144,	-0.0793858
1520186182165827153,	0.354149,	2.79483,	-0.61029,	-0.197652,	0.239712,	0.0220319,	-0.0457049,	0.0134035,	0.00398644,	0.998857,	0.247996,	2.65756,	-0.252939,	-0.375435,	-0.210307,	0.188027,	-0.0305887,	0.663976,	0.74331,	-0.0754326
1520186182214160453,	0.343733,	2.77049,	-0.600248,	-0.216997,	-0.507021,	0.209198,	-0.0568693,	0.014128,	0.0050759,	0.998269,	0.238299,	2.65083,	-0.247492,	-0.202002,	-0.140243,	0.11349,	-0.0293474,	0.663278,	0.744242,	-0.0728322
1520186182263471327,	0.332346,	2.78523,	-0.597391,	-0.2324,	0.300838,	0.0582984,	-0.0462611,	0.0134901,	0.00589321,	0.998821,	0.228904,	2.64352,	-0.242486,	-0.191754,	-0.149036,	0.10217,	-0.0275405,	0.660078,	0.747404,	-0.0701763
1520186182311791556,	0.322115,	2.75824,	-0.586687,	-0.213152,	-0.56232,	0.223005,	-0.0564944,	0.0125449,	0.00662516,	0.998302,	0.220151,	2.63855,	-0.23804,	-0.182337,	-0.103725,	0.0926116,	-0.0261006,	0.660485,	0.747253,	-0.0684886
1520186182361431049,	0.311259,	2.77384,	-0.585462,	-0.221549,	0.318308,	0.0250021,	-0.0632083,	0.0125117,	0.00531574,	0.997908,	0.212864,	2.63413,	-0.234095,	-0.148728,	-0.0901954,	0.0805176,	-0.0229426,	0.660836,	0.747258,	-0.066141
1520186182410301338,	0.302498,	2.75116,	-0.578235,	-0.182523,	-0.472494,	0.15057,	-0.0538493,	0.0129715,	0.00711352,	0.998439,	0.205705,	2.63162,	-0.230349,	-0.14914,	-0.0521761,	0.0780407,	-0.0202228,	0.66261,	0.745886,	-0.0647461
1520186182459535837,	0.292906,	2.76256,	-0.577023,	-0.195751,	0.232757,	0.0247212,	-0.0583653,	0.0131425,	0.0053069,	0.998195,	0.205705,	2.63162,	-0.230349,	0,	0,	0,	-0.0202228,	0.66261,	0.745886,	-0.0647461
1520186182509901958,	0.28508,	2.74465,	-0.56958,	-0.156517,	-0.358209,	0.148863,	-0.054699,	0.0149064,	0.00663476,	0.99837,	0.195569,	2.6277,	-0.223074,	-0.202727,	-0.0784874,	0.145503,	-0.0135855,	0.667749,	0.741372,	-0.0655313
1520186182572654682,	0.276996,	2.75302,	-0.568282,	-0.130386,	0.134932,	0.0209341,	-0.037185,	0.0168161,	0.00656434,	0.999145,	0.191887,	2.62546,	-0.219842,	-0.0593827,	-0.0361251,	0.052119,	-0.0120665,	0.670753,	0.738416,	-0.0684593
1520186182647752326,	0.270984,	2.73876,	-0.561634,	-0.0801604,	-0.19017,	0.0886396,	-0.0590051,	0.0186825,	0.00155022,	0.998082,	0.189387,	2.62134,	-0.216668,	-0.0333267,	-0.0548792,	0.0423234,	-0.0108952,	0.66987,	0.739079,	-0.0701309
1520186182704821733,	0.26427,	2.73562,	-0.556409,	-0.117782,	-0.0550759,	0.0916688,	-0.061336,	0.0223497,	0.00239307,	0.997864,	0.186568,	2.61725,	-0.213512,	-0.049457,	-0.0717697,	0.0553643,	-0.0109596,	0.670034,	0.738863,	-0.0708208
1520186182759594013,	0.259089,	2.732,	-0.550903,	-0.0959577,	-0.0669911,	0.101968,	-0.060088,	0.02516,	0.00374731,	0.997869,	0.182968,	2.61328,	-0.210587,	-0.0666726,	-0.0734855,	0.0541797,	-0.0128272,	0.669374,	0.739436,	-0.0707688
1520186182807099670,	0.254899,	2.72768,	-0.547517,	-0.0891357,	-0.0919304,	0.0720361,	-0.0599144,	0.0244469,	0.00430857,	0.997895,	0.18033,	2.60812,	-0.207908,	-0.0561296,	-0.109836,	0.0569884,	-0.0105511,	0.667482,	0.741432,	-0.0680808
1520186182855402540,	0.251438,	2.72941,	-0.545779,	-0.0721091,	0.0361423,	0.0362129,	-0.0382353,	0.0250539,	0.00919968,	0.998912,	0.177296,	2.60507,	-0.205581,	-0.0632114,	-0.0635581,	0.0484802,	-0.00869923,	0.667781,	0.741397,	-0.0657464
1520186182912255248,	0.24852,	2.71941,	-0.541587,	-0.052103,	-0.178553,	0.0748523,	-0.0560974,	0.024099,	0.00271166,	0.998131,	0.172408,	2.60194,	-0.201165,	-0.0872901,	-0.0558704,	0.0788565,	-0.00601284,	0.670448,	0.739634,	-0.0583453
1520186182960817632,	0.246074,	2.71994,	-0.540189,	-0.0509731,	0.0108955,	0.0291285,	-0.0584428,	0.0239864,	0.00193123,	0.998001,	0.169008,	2.60119,	-0.198568,	-0.0708239,	-0.0156916,	0.0541028,	-0.00738767,	0.670729,	0.739665,	-0.0544336
1520186183006732627,	0.244049,	2.71475,	-0.536934,	-0.0449974,	-0.115276,	0.0723322,	-0.0545623,	0.0224526,	-0.000343969,	0.998258,	0.169008,	2.60119,	-0.198568,	0,	0,	0,	-0.00738767,	0.670729,	0.739665,	-0.0544336
1520186183057570890,	0.241536,	2.71838,	-0.535178,	-0.0502584,	0.0726242,	0.0351227,	-0.0583037,	0.0198045,	-0.00114376,	0.998102,	0.166372,	2.59907,	-0.196565,	-0.0527256,	-0.0424014,	0.0400752,	-0.00762549,	0.667269,	0.743008,	-0.0513242
1520186183101904786,	0.239791,	2.714,	-0.532299,	-0.0396493,	-0.0994894,	0.0654264,	-0.0511654,	0.0177282,	-0.00207674,	0.998531,	0.164375,	2.5987,	-0.195954,	-0.0453773,	-0.00842338,	0.013886,	-0.00903356,	0.666157,	0.744029,	-0.0507434
1520186183145532281,	0.237673,	2.718,	-0.531313,	-0.0492722,	0.092809,	0.0229493,	-0.0522057,	0.0161863,	-0.00189351,	0.998503,	0.163173,	2.59772,	-0.19518,	-0.0279628,	-0.0225938,	0.0179783,	-0.00859917,	0.665791,	0.744386,	-0.0503679
