time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VO_uncalibrated], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw 
1520792798628631586,	0.435725,	1.83748,	-0.0515828,	0.754779,	-0.538476,	-3.9991,	-0.030604,	-0.0104095,	0.0531212,	0.998065,	0.398715,	1.86751,	0.165351,	0.081868,	0.00749471,	-0.0548549,	-0.0747267,	0.669704,	0.735213,	-0.0733131,	0.478817,	1.8393,	-0.119002,	0.124399,	-0.0204995,	-0.0550318,	-0.0244734,	-0.0123787,	0.0262351,	0.99928
1520792798690317218,	0.320892,	1.33436,	-0.054874,	-1.27578,	-8.74018,	-3.61024,	0.266771,	0.000187772,	0.122274,	0.955972,	0.403371,	1.86746,	0.162525,	0.0763267,	-0.000868236,	-0.0463279,	-0.073862,	0.666834,	0.737786,	-0.0744926,	0.484936,	1.84009,	-0.122702,	0.100312,	0.0128791,	-0.0606526,	-0.0303164,	-0.0104497,	0.0249243,	0.999175
1520792798752427079,	0.446912,	1.84302,	-0.0576525,	0.702278,	-0.394169,	-3.55125,	-0.0197524,	-0.00747333,	0.0524604,	0.9984,	0.41054,	1.86978,	0.159378,	0.115627,	0.037427,	-0.0507544,	-0.0748014,	0.665662,	0.738743,	-0.0745512,	0.288561,	1.06564,	-0.0884837,	-3.16735,	-12.4911,	0.551906,	0.14821,	0.0291349,	0.3116,	0.938131
1520792798804064363,	0.450044,	1.84638,	-0.0599706,	0.774584,	-0.458828,	-4.30095,	-0.0203684,	-0.00758018,	0.0512157,	0.998451,	0.412563,	1.87154,	0.159066,	0.0396698,	0.0344837,	-0.00611111,	-0.0754645,	0.667132,	0.737639,	-0.0716166,	0.4958,	1.84338,	-0.128777,	4.06352,	15.2498,	-0.790056,	-0.0179387,	-0.00784785,	0.025822,	0.999475
1520792798863897539,	0.454498,	1.84787,	-0.0603536,	0.710762,	-0.401114,	-3.71898,	-0.0206804,	-0.0106058,	0.0500743,	0.998475,	0.415494,	1.87332,	0.159043,	0.0496844,	0.0302339,	-0.000393836,	-0.0743269,	0.669279,	0.736078,	-0.0687766,	0.499022,	1.8466,	-0.13121,	0.0545988,	0.0545229,	-0.0412491,	-0.0182883,	-0.00802321,	0.0246004,	0.999498
1520792798916455793,	0.311842,	1.23898,	-0.0540062,	-1.99331,	-12.1988,	-4.0971,	0.0970358,	-0.0109479,	0.305092,	0.947303,	0.41947,	1.87569,	0.159348,	0.076458,	0.0456659,	0.00587142,	-0.0730628,	0.671913,	0.733915,	-0.0675489,	0.503598,	1.84815,	-0.131645,	0.0880161,	0.0298255,	-0.00835531,	-0.0187281,	-0.0110829,	0.023307,	0.999491
1520792798987644847,	0.460771,	1.84597,	-0.0596919,	0.581697,	-0.418623,	-3.08507,	-0.0285307,	-0.0118847,	0.0481805,	0.99836,	0.423669,	1.87843,	0.159567,	0.0591314,	0.0384759,	0.00307796,	-0.071915,	0.675037,	0.73127,	-0.0663157,	0.345546,	1.24166,	-0.102082,	-2.22609,	-8.54216,	0.416378,	0.105898,	-0.00566973,	0.283094,	0.953211
1520792799068862015,	0.468936,	1.8453,	-0.0593511,	0.558851,	-0.408926,	-2.70269,	-0.0359301,	-0.0119694,	0.0473943,	0.998158,	0.432411,	1.88178,	0.159307,	0.107929,	0.0413514,	-0.0032093,	-0.0699677,	0.677228,	0.729659,	-0.0637569,	0.510246,	1.84745,	-0.130962,	2.03333,	7.47891,	-0.356548,	-0.0274349,	-0.0122607,	0.0202075,	0.999344
1520792799148916962,	0.474194,	1.84772,	-0.0595081,	0.522292,	-0.425713,	-2.73519,	-0.0373272,	-0.0121482,	0.044578,	0.998234,	0.436397,	1.88297,	0.159024,	0.0498222,	0.0148917,	-0.00353459,	-0.0701706,	0.677389,	0.729601,	-0.0624733,	0.518719,	1.84744,	-0.130612,	0.105904,	-0.000128075,	0.00437288,	-0.0351388,	-0.0122744,	0.0189248,	0.999128
1520792799222452590,	0.481093,	1.84978,	-0.0602358,	0.612278,	-0.454631,	-3.00356,	-0.0359016,	-0.0145079,	0.0435206,	0.998302,	0.443564,	1.88278,	0.1587,	0.0981815,	-0.00254803,	-0.00444263,	-0.0723469,	0.675925,	0.731144,	-0.0576189,	0.524862,	1.85023,	-0.130887,	0.0841631,	0.0382922,	-0.00376256,	-0.0364925,	-0.0125748,	0.0154321,	0.999136
1520792799302437783,	0.315234,	1.17437,	-0.0539139,	-1.62442,	-8.96722,	-2.69131,	0.120225,	-0.0221755,	0.31129,	0.942419,	0.454911,	1.88424,	0.159724,	0.143639,	0.0184312,	0.0129661,	-0.0720609,	0.677692,	0.729859,	-0.0533594,	0.531155,	1.85176,	-0.131635,	0.0796531,	0.0193302,	-0.00946576,	-0.0347342,	-0.0149802,	0.0148577,	0.999174
1520792799385212722,	0.49878,	1.85055,	-0.0593555,	0.534989,	-0.410837,	-2.6717,	-0.0369482,	-0.020018,	0.0382442,	0.998384,	0.462668,	1.88436,	0.160036,	0.0945995,	0.00148953,	0.00380737,	-0.0712896,	0.677563,	0.730148,	-0.052054,	0.346423,	1.17309,	-0.0992088,	-2.25283,	-8.27645,	0.395441,	0.125055,	-0.0174781,	0.29135,	0.948246
1520792799465681448,	0.508908,	1.85136,	-0.0590231,	0.577989,	-0.412445,	-2.73824,	-0.0394141,	-0.0200951,	0.035601,	0.998386,	0.484646,	1.88603,	0.158624,	0.27472,	0.0208747,	-0.0176522,	-0.0661626,	0.676783,	0.73141,	-0.0512545,	0.549231,	1.85268,	-0.130751,	2.5351,	8.49489,	-0.394282,	-0.0355187,	-0.0206907,	0.00898269,	0.999114
1520792799535834774,	0.526979,	1.84838,	-0.0598586,	0.60476,	-0.537841,	-3.12118,	-0.0344531,	-0.0177933,	0.035124,	0.99863,	0.49721,	1.88898,	0.157699,	0.179486,	0.0421515,	-0.0132225,	-0.0653042,	0.679375,	0.72907,	-0.0513954,	0.55966,	1.85381,	-0.130442,	0.148989,	0.0161458,	0.00441283,	-0.0379216,	-0.0208343,	0.00585612,	0.999046
1520792799587705616,	0.542337,	1.85402,	-0.0614476,	0.884851,	-0.685448,	-4.29699,	-0.0395535,	-0.0164648,	0.0306727,	0.998611,	0.509327,	1.89096,	0.157086,	0.237591,	0.0388251,	-0.0120166,	-0.0638837,	0.680012,	0.728841,	-0.0478852,	0.579082,	1.85008,	-0.131123,	0.380818,	-0.0731513,	-0.0133357,	-0.032019,	-0.0185557,	0.00573708,	0.999299
