time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VO_uncalibrated], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw 
1520792145865097748,	0.0602759,	2.30667,	-0.181573,	0.811064,	-0.479071,	-3.35851,	-0.0100063,	-0.011742,	-0.0380799,	0.999156,	0.013716,	2.33364,	0.0164818,	0.0219136,	-0.0218868,	-0.00165338,	-0.00724747,	0.711629,	0.702464,	0.00872844,	0.113606,	2.29302,	-0.268973,	0.00933912,	0.000353849,	-0.0110785,	-0.0276775,	-0.0146402,	-0.0530152,	0.998103
1520792145930157241,	0.0619852,	2.30635,	-0.182318,	0.742604,	-0.419901,	-3.05846,	-0.0116879,	-0.0110706,	-0.0397433,	0.99908,	0.0145512,	2.33017,	0.0162648,	0.0128505,	-0.0534047,	-0.00333826,	-0.00791835,	0.708226,	0.705881,	0.00919349,	0.114858,	2.29212,	-0.269823,	0.0192675,	-0.0138911,	-0.0130745,	-0.0299387,	-0.0124124,	-0.0521179,	0.998115
1520792145986366078,	0.0632759,	2.30471,	-0.183395,	0.870084,	-0.454587,	-3.56535,	-0.00886165,	-0.0118006,	-0.040407,	0.999074,	0.0152992,	2.32663,	0.0157104,	0.013356,	-0.0632292,	-0.00990023,	-0.00859294,	0.703055,	0.711017,	0.00970214,	0.116535,	2.2915,	-0.270518,	0.0299447,	-0.0110686,	-0.012411,	-0.0316216,	-0.0117705,	-0.05434,	0.997952
1520792146060706025,	0.0646823,	2.30193,	-0.184434,	0.66734,	-0.333693,	-2.70466,	-0.00617671,	-0.0122889,	-0.0469941,	0.9988,	0.0169763,	2.31782,	0.0153935,	0.0226635,	-0.119042,	-0.00428305,	-0.00783275,	0.691983,	0.72179,	0.010848,	0.117931,	2.28934,	-0.271632,	0.0188567,	-0.0291268,	-0.0150443,	-0.0271483,	-0.0126779,	-0.0551895,	0.998026
1520792146127779606,	0.0657053,	2.29953,	-0.185396,	0.727299,	-0.273,	-2.99687,	-0.00267534,	-0.0120425,	-0.0524211,	0.998549,	0.0174709,	2.316,	0.0150193,	0.0073824,	-0.0270894,	-0.00558459,	-0.00742811,	0.689617,	0.724037,	0.0119715,	0.119055,	2.28605,	-0.272352,	0.01678,	-0.0491033,	-0.0107555,	-0.023427,	-0.013289,	-0.0626245,	0.997674
1520792146193338792,	0.0664546,	2.29857,	-0.185735,	0.753595,	-0.268176,	-3.08852,	-0.00203736,	-0.0125247,	-0.0544702,	0.998435,	0.0173411,	2.31678,	0.0151891,	-0.0019962,	0.0119587,	0.00261243,	-0.00783343,	0.688862,	0.724739,	0.0127144,	0.119972,	2.28285,	-0.273137,	0.0141079,	-0.0493058,	-0.0120663,	-0.0178902,	-0.0132393,	-0.0683885,	0.99741
1520792146253388277,	0.0665016,	2.29492,	-0.18534,	0.819341,	-0.364287,	-3.34216,	0.00483901,	-0.0136056,	-0.0577543,	0.998226,	0.0166467,	2.31419,	0.0161536,	-0.0115737,	-0.0431319,	0.016074,	-0.00820324,	0.685199,	0.728187,	0.0133795,	0.120852,	2.28122,	-0.273467,	0.0146699,	-0.0270273,	-0.00550212,	-0.016351,	-0.0139376,	-0.0713755,	0.997218
1520792146306860728,	0.0662643,	2.29831,	-0.185345,	0.936182,	-0.299587,	-3.80186,	-0.00235767,	-0.0136563,	-0.057706,	0.998237,	0.01655,	2.30993,	0.0164326,	-0.00182506,	-0.0804603,	0.00526393,	-0.00825548,	0.68051,	0.732561,	0.0138371,	0.120675,	2.27846,	-0.272914,	-0.00334344,	-0.0522121,	0.0104199,	-0.0115659,	-0.0149299,	-0.0729353,	0.997158
1520792146366607374,	0.0662536,	2.29667,	-0.185137,	0.842434,	-0.224666,	-3.41643,	0.00411233,	-0.0138197,	-0.0578456,	0.998221,	0.01678,	2.30605,	0.0163819,	0.00389841,	-0.0657763,	-0.000859099,	-0.00799249,	0.674964,	0.737668,	0.014307,	0.120454,	2.28093,	-0.272963,	-0.00374848,	0.0419061,	-0.000820632,	-0.0165158,	-0.0150092,	-0.0744206,	0.996977
1520792146419383978,	0.0665307,	2.29691,	-0.185193,	0.956744,	-0.175684,	-3.87644,	0.00752689,	-0.0136829,	-0.0621405,	0.997945,	0.0177567,	2.30146,	0.016807,	0.0187826,	-0.0881331,	0.00817613,	-0.00711971,	0.670072,	0.742126,	0.0141964,	0.120411,	2.27926,	-0.272697,	-0.000818781,	-0.0321515,	0.00511735,	-0.00868948,	-0.0152708,	-0.0739449,	0.997108
