time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VO_uncalibrated], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw 
1520793333842229874,	-0.832015,	2.18768,	-0.0227496,	1.02834,	-5.23396,	-17.8712,	-0.00972641,	0.0151076,	0.0578866,	0.998161,	-0.843327,	2.24525,	0.173834,	0,	0,	0,	-0.06897,	0.683845,	0.719776,	-0.0975794,	-0.754074,	2.12474,	-0.103191,	0,	0,	0,	-0.0108793,	0.0161254,	0.0276274,	0.999429
1520793333852819312,	-0.832362,	2.19095,	-0.020328,	1.09645,	-5.43067,	-19.4162,	-0.0105749,	0.0137567,	0.0569215,	0.998228,	-0.843922,	2.24955,	0.175936,	-0.0594815,	0.42951,	0.210207,	-0.0682667,	0.685442,	0.718589,	-0.0955918,	-0.75439,	2.12778,	-0.100772,	-0.0315038,	0.303103,	0.241936,	-0.0113396,	0.0146574,	0.0264432,	0.999479
1520793333862762138,	-0.832422,	2.1911,	-0.0200788,	1.27777,	-6.49479,	-21.7794,	-0.0110448,	0.0136941,	0.0568866,	0.998226,	-0.843922,	2.24955,	0.175936,	0,	0,	0,	-0.0682667,	0.685442,	0.718589,	-0.0955918,	-0.75439,	2.12778,	-0.100772,	0,	0,	0,	-0.0113396,	0.0146574,	0.0264432,	0.999479
1520793333871400044,	-0.832422,	2.1911,	-0.0200788,	1.4375,	-7.30663,	-24.5019,	-0.0110448,	0.0136941,	0.0568866,	0.998226,	-0.843922,	2.24955,	0.175936,	0,	0,	0,	-0.0682667,	0.685442,	0.718589,	-0.0955918,	-0.75439,	2.12778,	-0.100772,	0,	0,	0,	-0.0113396,	0.0146574,	0.0264432,	0.999479
1520793333879953635,	-0.832422,	2.1911,	-0.0200788,	1.4375,	-7.30663,	-24.5019,	-0.0110448,	0.0136941,	0.0568866,	0.998226,	-0.843922,	2.24955,	0.175936,	0,	0,	0,	-0.0682667,	0.685442,	0.718589,	-0.0955918,	-0.75439,	2.12778,	-0.100772,	0,	0,	0,	-0.0113396,	0.0146574,	0.0264432,	0.999479
1520793333889473527,	-0.832422,	2.1911,	-0.0200788,	1.27777,	-6.49479,	-21.7794,	-0.0110448,	0.0136941,	0.0568866,	0.998226,	-0.843922,	2.24955,	0.175936,	0,	0,	0,	-0.0682667,	0.685442,	0.718589,	-0.0955918,	-0.75439,	2.12778,	-0.100772,	0,	0,	0,	-0.0113396,	0.0146574,	0.0264432,	0.999479
1520793333897787760,	-0.832422,	2.1911,	-0.0200788,	1.4375,	-7.30663,	-24.5019,	-0.0110448,	0.0136941,	0.0568866,	0.998226,	-0.843922,	2.24955,	0.175936,	0,	0,	0,	-0.0682667,	0.685442,	0.718589,	-0.0955918,	-0.75439,	2.12778,	-0.100772,	0,	0,	0,	-0.0113396,	0.0146574,	0.0264432,	0.999479
1520793333906863326,	-0.832435,	2.19465,	-0.0181037,	1.27633,	-6.10015,	-21.56,	-0.0139286,	0.0130556,	0.0550318,	0.998302,	-0.844765,	2.25467,	0.177943,	-0.0937462,	0.569182,	0.222986,	-0.0688203,	0.688072,	0.716179,	-0.0943861,	-0.75473,	2.13066,	-0.0986256,	-0.0378752,	0.320459,	0.238492,	-0.0148951,	0.0139832,	0.025437,	0.999468
1520793333916962772,	-0.832435,	2.19465,	-0.0181037,	1.23307,	-6.0024,	-19.6047,	-0.0139286,	0.0130556,	0.0550318,	0.998302,	-0.844765,	2.25467,	0.177943,	0,	0,	0,	-0.0688203,	0.688072,	0.716179,	-0.0943861,	-0.754645,	2.13094,	-0.0986056,	0.008545,	0.0278453,	0.0019953,	-0.014858,	0.0139853,	0.0251633,	0.999475
1520793333925883229,	-0.832435,	2.19465,	-0.0181037,	1.54133,	-7.503,	-24.5058,	-0.0139286,	0.0130556,	0.0550318,	0.998302,	-0.844765,	2.25467,	0.177943,	0,	0,	0,	-0.0688203,	0.688072,	0.716179,	-0.0943861,	-0.754645,	2.13094,	-0.0986056,	0,	0,	0,	-0.014858,	0.0139853,	0.0251633,	0.999475
1520793333936558582,	-0.832435,	2.19465,	-0.0181037,	1.23307,	-6.0024,	-19.6047,	-0.0139286,	0.0130556,	0.0550318,	0.998302,	-0.844765,	2.25467,	0.177943,	0,	0,	0,	-0.0688203,	0.688072,	0.716179,	-0.0943861,	-0.754645,	2.13094,	-0.0986056,	0,	0,	0,	-0.014858,	0.0139853,	0.0251633,	0.999475
1520793333947627319,	-0.832435,	2.19465,	-0.0181037,	1.12097,	-5.45673,	-17.8224,	-0.0139286,	0.0130556,	0.0550318,	0.998302,	-0.844765,	2.25467,	0.177943,	0,	0,	0,	-0.0688203,	0.688072,	0.716179,	-0.0943861,	-0.754645,	2.13094,	-0.0986056,	0,	0,	0,	-0.014858,	0.0139853,	0.0251633,	0.999475
1520793333958968474,	-0.832821,	2.19878,	-0.0163391,	1.08583,	-5.08071,	-17.662,	-0.0156742,	0.011235,	0.0554536,	0.998275,	-0.845398,	2.25889,	0.179994,	-0.0575361,	0.383625,	0.186442,	-0.0698119,	0.687671,	0.716556,	-0.0937184,	-0.754098,	2.13426,	-0.0970221,	0.0497263,	0.30212,	0.143957,	-0.015979,	0.0121516,	0.0243766,	0.999501
1520793333969537127,	-0.832821,	2.19878,	-0.0163391,	1.25771,	-6.01077,	-19.6333,	-0.0156742,	0.011235,	0.0554536,	0.998275,	-0.845398,	2.25889,	0.179994,	0,	0,	0,	-0.0698119,	0.687671,	0.716556,	-0.0937184,	-0.754254,	2.13466,	-0.0970291,	-0.0155852,	0.040187,	-0.000699727,	-0.0161709,	0.0121679,	0.0246048,	0.999492
1520793333978905764,	-0.832821,	2.19878,	-0.0163391,	1.39745,	-6.67863,	-21.8148,	-0.0156742,	0.011235,	0.0554536,	0.998275,	-0.845398,	2.25889,	0.179994,	0,	0,	0,	-0.0698119,	0.687671,	0.716556,	-0.0937184,	-0.754254,	2.13466,	-0.0970291,	0,	0,	0,	-0.0161709,	0.0121679,	0.0246048,	0.999492
1520793333989348147,	-0.832821,	2.19878,	-0.0163391,	1.25771,	-6.01077,	-19.6333,	-0.0156742,	0.011235,	0.0554536,	0.998275,	-0.845398,	2.25889,	0.179994,	0,	0,	0,	-0.0698119,	0.687671,	0.716556,	-0.0937184,	-0.754254,	2.13466,	-0.0970291,	0,	0,	0,	-0.0161709,	0.0121679,	0.0246048,	0.999492
