time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VO_uncalibrated], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw 
1520793338471023578,	-0.873364,	2.17972,	-0.0535564,	0.0473147,	-0.424807,	-1.96792,	-0.00970854,	0.00326656,	-0.0205197,	0.999737,	-0.878022,	1.98612,	0.173322,	0.00251823,	-2.28633,	0.213603,	-0.00193096,	0.692445,	0.721358,	-0.0125985,	-0.774615,	2.3075,	-0.140191,	-0.151347,	-1.16261,	0.0385487,	0.0320188,	-0.00198076,	-0.0377089,	0.998774
1520793338583641264,	-0.880756,	1.94487,	-0.0304028,	-0.0244111,	-0.368343,	-1.81898,	-0.0251566,	0.00919214,	-0.0345269,	0.999045,	-0.87291,	1.75625,	0.197072,	0.0456506,	-2.05238,	0.212052,	0.0255704,	0.690864,	0.722499,	0.00691374,	-0.7947,	2.11932,	-0.133147,	-0.179334,	-1.68019,	0.0628866,	-0.003854,	0.00169425,	-0.0514075,	0.998669
1520793338699735710,	-0.866174,	1.68653,	-0.00699144,	0.0580692,	-0.601077,	-1.75917,	-0.0212584,	0.0166534,	-0.0853441,	0.995986,	-0.874659,	1.57949,	0.205065,	-0.01508,	-1.5238,	0.0689043,	0.0596347,	0.672943,	0.736478,	0.0345095,	-0.808048,	1.89496,	-0.102212,	-0.11507,	-1.93413,	0.266683,	-0.0248852,	0.00794519,	-0.0643835,	0.997583
1520793338816121314,	-0.888774,	1.51232,	-0.00606466,	-0.121686,	-0.579056,	-1.82008,	0.00485139,	0.0263578,	-0.110513,	0.993513,	-0.879815,	1.47238,	0.182194,	-0.0444501,	-0.923394,	-0.197163,	0.0537446,	0.654932,	0.753769,	-0.00274367,	-0.800049,	1.64559,	-0.069927,	0.0689584,	-2.1497,	0.27832,	-0.0224433,	0.0142742,	-0.11327,	0.993208
1520793338934389571,	-0.892091,	1.45142,	-0.0233284,	-0.104031,	-0.177638,	-1.74172,	0.0185639,	0.0392165,	-0.087871,	0.995186,	-0.874799,	1.47521,	0.165622,	0.0425064,	0.0240185,	-0.140439,	0.0344587,	0.670046,	0.740328,	-0.0420138,	-0.826314,	1.4785,	-0.0625605,	-0.222583,	-1.41606,	0.062428,	0.00454837,	0.0227125,	-0.136247,	0.990404
1520793339045699911,	-0.890832,	1.44397,	-0.0440776,	-0.144441,	-0.281455,	-1.88919,	0.00373074,	0.0524427,	-0.0426042,	0.997708,	-0.884272,	1.47904,	0.165112,	-0.0853382,	0.0344378,	-0.00459814,	0.00356037,	0.667128,	0.743069,	-0.0526809,	-0.830862,	1.41978,	-0.0771,	-0.0409766,	-0.528979,	-0.130987,	0.0197889,	0.035696,	-0.113276,	0.992725
1520793339168645362,	-0.893146,	1.45144,	-0.0442499,	-0.0727407,	-0.226223,	-1.71608,	0.00265668,	0.0341413,	-0.015115,	0.999299,	-0.893465,	1.49449,	0.167835,	-0.0753566,	0.126666,	0.0223173,	-0.0210597,	0.665048,	0.744894,	-0.0489857,	-0.82989,	1.41248,	-0.0970106,	0.00797303,	-0.0598636,	-0.163201,	0.00651723,	0.049868,	-0.0703895,	0.996251
1520793339306727651,	-0.891582,	1.46435,	-0.0424597,	0.0136509,	-0.218425,	-1.52387,	0.00720468,	0.0190473,	-0.00597199,	0.999775,	-0.891849,	1.51984,	0.170963,	0.0117103,	0.183728,	0.022669,	-0.0226397,	0.670112,	0.740376,	-0.0477546,	-0.832028,	1.41989,	-0.0974812,	-0.0154947,	0.0537042,	-0.00341027,	0.00544418,	0.0324503,	-0.0435319,	0.99851
1520793339425051774,	-0.890233,	1.48493,	-0.0394294,	0.0136952,	-0.295837,	-1.78299,	0.000909167,	0.0169064,	-0.00533561,	0.999842,	-0.886513,	1.54997,	0.175884,	0.0452213,	0.255282,	0.0417069,	-0.0132889,	0.675111,	0.736201,	-0.0453488,	-0.8302,	1.43232,	-0.0962287,	0.0154881,	0.105346,	0.0106142,	0.0099349,	0.0176808,	-0.0344432,	0.999201
1520793339582809076,	-0.887494,	1.51146,	-0.033148,	-0.00624678,	-0.245291,	-1.33142,	-0.00590609,	0.0220586,	-0.009176,	0.999697,	-0.880603,	1.6404,	0.186244,	0.037642,	0.575994,	0.0659872,	-0.00183072,	0.681317,	0.731504,	-0.0265489,	-0.828418,	1.4522,	-0.0940357,	0.0113535,	0.126613,	0.0139682,	0.00337304,	0.0157252,	-0.0338969,	0.999296
