time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw
1520368553156685672,	-0.556379,	2.70693,	-0.632424,	0.00376975,	-0.0372713,	0.00498348,	0.0150455,	0.0113412,	0.0642847,	0.997754,	-0.510187,	2.76159,	-0.371509,	0.00548725,	-0.049768,	-0.00115183,	-0.136426,	0.666915,	0.720442,	-0.132572
1520368553183498437,	-0.556413,	2.70724,	-0.632305,	-0.00131257,	0.0117943,	0.00458445,	0.0157987,	0.011468,	0.0645808,	0.997722,	-0.510187,	2.76159,	-0.371509,	0,	0,	0,	-0.136426,	0.666915,	0.720442,	-0.132572
1520368553211783644,	-0.556205,	2.70737,	-0.632293,	0.00744171,	0.00452191,	0.000441259,	0.0134376,	0.0113345,	0.063852,	0.997805,	-0.509768,	2.75892,	-0.371671,	0.0149761,	-0.0952758,	-0.00578224,	-0.135695,	0.664457,	0.722941,	-0.132058
1520368553240728742,	-0.556331,	2.70757,	-0.632376,	-0.00448336,	0.00720483,	-0.00295524,	0.0138202,	0.0114821,	0.0643196,	0.997768,	-0.509768,	2.75892,	-0.371671,	0,	0,	0,	-0.135695,	0.664457,	0.722941,	-0.132058
1520368553266680691,	-0.556656,	2.70829,	-0.632848,	-0.0130131,	0.0288917,	-0.0189028,	0.0172382,	0.0121579,	0.0659346,	0.997601,	-0.509186,	2.75626,	-0.371455,	0.0232691,	-0.106331,	0.00861852,	-0.136059,	0.66078,	0.726138,	-0.132595
1520368553290793851,	-0.556636,	2.70815,	-0.63286,	0.000827643,	-0.00577651,	-0.000482643,	0.0174712,	0.0121799,	0.0659639,	0.997595,	-0.509186,	2.75626,	-0.371455,	0,	0,	0,	-0.136059,	0.66078,	0.726138,	-0.132595
1520368553316334470,	-0.55627,	2.70552,	-0.632806,	0.0146371,	-0.105186,	0.00214069,	0.0220477,	0.0122222,	0.0660152,	0.9975,	-0.509147,	2.75237,	-0.37114,	0.00157613,	-0.155482,	0.0126206,	-0.135752,	0.657287,	0.729404,	-0.132345
1520368553349110206,	-0.556577,	2.70515,	-0.63282,	-0.00959356,	-0.0114794,	-0.00043427,	0.0227699,	0.0128019,	0.0682829,	0.997324,	-0.510367,	2.74911,	-0.370829,	-0.0381341,	-0.102122,	0.00972627,	-0.136105,	0.655729,	0.730615,	-0.133033
1520368553378638384,	-0.556564,	2.70501,	-0.632849,	0.000447839,	-0.00499565,	-0.00097761,	0.0239667,	0.0129633,	0.0677639,	0.997329,	-0.510367,	2.74911,	-0.370829,	0,	0,	0,	-0.136105,	0.655729,	0.730615,	-0.133033
1520368553405686715,	-0.556716,	2.70336,	-0.633366,	-0.00562952,	-0.061279,	-0.0191491,	0.0241893,	0.0127158,	0.0671472,	0.997369,	-0.511893,	2.74614,	-0.3703,	-0.0565118,	-0.109683,	0.019578,	-0.13457,	0.655997,	0.73065,	-0.133081
1520368553431213851,	-0.557081,	2.70184,	-0.633042,	-0.0146126,	-0.06047,	0.0129543,	0.0251367,	0.0128559,	0.0669055,	0.99736,	-0.511893,	2.74614,	-0.3703,	0,	0,	0,	-0.13457,	0.655997,	0.73065,	-0.133081
1520368553463648130,	-0.558528,	2.6982,	-0.632175,	-0.0452142,	-0.113764,	0.027093,	0.0263514,	0.0138224,	0.0671448,	0.997299,	-0.514175,	2.74216,	-0.368913,	-0.0712979,	-0.12461,	0.0433447,	-0.132079,	0.657368,	0.730293,	-0.130742
1520368553490778414,	-0.559004,	2.69739,	-0.63204,	-0.0176089,	-0.0301549,	0.00499139,	0.0259392,	0.0137382,	0.0662207,	0.997373,	-0.514175,	2.74216,	-0.368913,	0,	0,	0,	-0.132079,	0.657368,	0.730293,	-0.130742
1520368553524834132,	-0.561306,	2.69231,	-0.630177,	-0.0677065,	-0.149316,	0.0547967,	0.0248722,	0.013778,	0.0645431,	0.99751,	-0.517564,	2.73654,	-0.366351,	-0.0996905,	-0.165266,	0.0753508,	-0.131031,	0.658073,	0.730385,	-0.127706
1520368553551032034,	-0.562947,	2.68881,	-0.62894,	-0.0631352,	-0.134746,	0.0475697,	0.0338139,	0.0131423,	0.0623155,	0.997397,	-0.520374,	2.72853,	-0.362941,	-0.108065,	-0.307986,	0.131142,	-0.130846,	0.655369,	0.73328,	-0.125184
1520368553577101818,	-0.564153,	2.68655,	-0.627702,	-0.0463879,	-0.0868922,	0.0476274,	0.0360422,	0.0127195,	0.0626526,	0.997303,	-0.520374,	2.72853,	-0.362941,	0,	0,	0,	-0.130846,	0.655369,	0.73328,	-0.125184
1520368553603645769,	-0.566349,	2.68095,	-0.625311,	-0.0844392,	-0.215457,	0.0919571,	0.030077,	0.0105364,	0.0590273,	0.997748,	-0.523915,	2.71977,	-0.359343,	-0.136205,	-0.336768,	0.138383,	-0.131641,	0.652176,	0.736369,	-0.122879
