time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VO_uncalibrated], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw 
1520788159000873872,	-0.823137,	2.3312,	-0.0888488,	2.26786,	-0.92651,	-15.7719,	-0.0355935,	-0.025347,	0.000457344,	0.999045,	-0.852772,	2.34292,	0.116662,	-0.0117459,	-0.0251474,	0.0366338,	-0.0516062,	0.705884,	0.706146,	-0.020533,	-0.741859,	2.26233,	-0.170962,	-0.015593,	-0.0116861,	0.0386638,	-0.0376774,	-0.0261904,	-0.028794,	0.998532
1520788159011456612,	-0.823152,	2.33116,	-0.0888339,	2.96204,	-1.1759,	-20.5496,	-0.0355794,	-0.0253511,	0.000471447,	0.999045,	-0.852772,	2.34292,	0.116662,	0,	0,	0,	-0.0516062,	0.705884,	0.706146,	-0.020533,	-0.741872,	2.26237,	-0.170864,	-0.00133731,	0.00355437,	0.00974587,	-0.0373417,	-0.0260948,	-0.0287594,	0.998548
1520788159023912875,	-0.823152,	2.33116,	-0.0888339,	2.46836,	-0.979921,	-17.1247,	-0.0355794,	-0.0253511,	0.000471447,	0.999045,	-0.852772,	2.34292,	0.116662,	0,	0,	0,	-0.0516062,	0.705884,	0.706146,	-0.020533,	-0.741872,	2.26237,	-0.170864,	0,	0,	0,	-0.0373417,	-0.0260948,	-0.0287594,	0.998548
1520788159037971608,	-0.823152,	2.33116,	-0.0888339,	2.11574,	-0.839932,	-14.6783,	-0.0355794,	-0.0253511,	0.000471447,	0.999045,	-0.852772,	2.34292,	0.116662,	0,	0,	0,	-0.0516062,	0.705884,	0.706146,	-0.020533,	-0.741872,	2.26237,	-0.170864,	0,	0,	0,	-0.0373417,	-0.0260948,	-0.0287594,	0.998548
1520788159050531139,	-0.823632,	2.3297,	-0.0882173,	2.42836,	-1.10141,	-17.0733,	-0.0352954,	-0.0249265,	0.000624374,	0.999066,	-0.853046,	2.34202,	0.117414,	-0.0227784,	-0.0746682,	0.0626514,	-0.0515233,	0.706008,	0.706028,	-0.0205368,	-0.742327,	2.26143,	-0.170464,	-0.0379033,	-0.0781625,	0.0333513,	-0.0375096,	-0.0253776,	-0.0282774,	0.998574
1520788159061527164,	-0.823632,	2.3297,	-0.0882173,	2.94137,	-1.23209,	-20.5631,	-0.0352954,	-0.0249265,	0.000624374,	0.999066,	-0.853046,	2.34202,	0.117414,	0,	0,	0,	-0.0515233,	0.706008,	0.706028,	-0.0205368,	-0.742388,	2.26117,	-0.170419,	-0.00610421,	-0.0259481,	0.00447992,	-0.0371096,	-0.0253119,	-0.0284503,	0.998585
1520788159073210865,	-0.823632,	2.3297,	-0.0882173,	2.67397,	-1.12008,	-18.6938,	-0.0352954,	-0.0249265,	0.000624374,	0.999066,	-0.853046,	2.34202,	0.117414,	0,	0,	0,	-0.0515233,	0.706008,	0.706028,	-0.0205368,	-0.742388,	2.26117,	-0.170419,	0,	0,	0,	-0.0371096,	-0.0253119,	-0.0284503,	0.998585
1520788159085510481,	-0.823632,	2.3297,	-0.0882173,	2.45114,	-1.02674,	-17.136,	-0.0352954,	-0.0249265,	0.000624374,	0.999066,	-0.853046,	2.34202,	0.117414,	0,	0,	0,	-0.0515233,	0.706008,	0.706028,	-0.0205368,	-0.742388,	2.26117,	-0.170419,	0,	0,	0,	-0.0371096,	-0.0253119,	-0.0284503,	0.998585
1520788159101809899,	-0.823569,	2.32901,	-0.0881364,	1.84225,	-0.813254,	-12.8469,	-0.0344208,	-0.0248212,	0.000342778,	0.999099,	-0.852887,	2.34126,	0.118063,	0.00988639,	-0.0478881,	0.0405611,	-0.0515552,	0.706372,	0.705644,	-0.0211324,	-0.742476,	2.26084,	-0.169666,	-0.00552615,	-0.0206709,	0.0470797,	-0.0366405,	-0.0255884,	-0.0281808,	0.998603
1520788159111614376,	-0.823582,	2.32894,	-0.0879885,	3.25617,	-1.3683,	-22.8946,	-0.0347153,	-0.0248257,	0.00049907,	0.999089,	-0.852887,	2.34126,	0.118063,	0,	0,	0,	-0.0515552,	0.706372,	0.705644,	-0.0211324,	-0.742339,	2.26055,	-0.169445,	0.0152835,	-0.0321278,	0.02452,	-0.0361149,	-0.0260546,	-0.02856,	0.9986
1520788159120482043,	-0.823582,	2.32894,	-0.0879885,	3.66319,	-1.53934,	-25.7564,	-0.0347153,	-0.0248257,	0.00049907,	0.999089,	-0.852887,	2.34126,	0.118063,	0,	0,	0,	-0.0515552,	0.706372,	0.705644,	-0.0211324,	-0.742339,	2.26055,	-0.169445,	0,	0,	0,	-0.0361149,	-0.0260546,	-0.02856,	0.9986
1520788159132120332,	-0.823582,	2.32894,	-0.0879885,	2.66414,	-1.11952,	-18.732,	-0.0347153,	-0.0248257,	0.00049907,	0.999089,	-0.852887,	2.34126,	0.118063,	0,	0,	0,	-0.0515552,	0.706372,	0.705644,	-0.0211324,	-0.742339,	2.26055,	-0.169445,	0,	0,	0,	-0.0361149,	-0.0260546,	-0.02856,	0.9986
1520788159144083092,	-0.823582,	2.32894,	-0.0879885,	2.66414,	-1.11952,	-18.732,	-0.0347153,	-0.0248257,	0.00049907,	0.999089,	-0.852887,	2.34126,	0.118063,	0,	0,	0,	-0.0515552,	0.706372,	0.705644,	-0.0211324,	-0.742339,	2.26055,	-0.169445,	0,	0,	0,	-0.0361149,	-0.0260546,	-0.02856,	0.9986
1520788159157508840,	-0.823404,	2.32864,	-0.0870612,	2.26797,	-0.970504,	-15.7788,	-0.0361811,	-0.0244806,	0.000940294,	0.999045,	-0.852281,	2.34029,	0.118234,	0.0466609,	-0.074235,	0.0131417,	-0.051509,	0.706255,	0.705744,	-0.0218291,	-0.742291,	2.25985,	-0.16934,	0.00370456,	-0.0537084,	0.0080882,	-0.0374068,	-0.0250178,	-0.028443,	0.998582
1520788159167421712,	-0.823404,	2.32864,	-0.0870612,	3.20856,	-1.29461,	-22.8106,	-0.0361811,	-0.0244806,	0.000940294,	0.999045,	-0.852281,	2.34029,	0.118234,	0,	0,	0,	-0.051509,	0.706255,	0.705744,	-0.0218291,	-0.742291,	2.25985,	-0.16934,	0,	0,	0,	-0.0374068,	-0.0250178,	-0.028443,	0.998582
1520788159179336476,	-0.823404,	2.32864,	-0.0870612,	2.62519,	-1.05923,	-18.6632,	-0.0361811,	-0.0244806,	0.000940294,	0.999045,	-0.852281,	2.34029,	0.118234,	0,	0,	0,	-0.051509,	0.706255,	0.705744,	-0.0218291,	-0.742291,	2.25985,	-0.16934,	0,	0,	0,	-0.0374068,	-0.0250178,	-0.028443,	0.998582
1520788159190905407,	-0.823404,	2.32864,	-0.0870612,	2.62519,	-1.05923,	-18.6632,	-0.0361811,	-0.0244806,	0.000940294,	0.999045,	-0.852281,	2.34029,	0.118234,	0,	0,	0,	-0.051509,	0.706255,	0.705744,	-0.0218291,	-0.742291,	2.25985,	-0.16934,	0,	0,	0,	-0.0374068,	-0.0250178,	-0.028443,	0.998582
1520788159203818932,	-0.822938,	2.32744,	-0.0868245,	2.44522,	-1.07061,	-17.0882,	-0.0352228,	-0.0238674,	0.000949799,	0.999094,	-0.851623,	2.33906,	0.118294,	0.0547822,	-0.102595,	0.00498171,	-0.0508642,	0.70533,	0.706699,	-0.0223402,	-0.742031,	2.25941,	-0.168884,	0.0215933,	-0.036722,	0.0380026,	-0.0374396,	-0.0248052,	-0.02835,	0.998589
1520788159214882331,	-0.822938,	2.32744,	-0.0868245,	2.60775,	-1.05602,	-18.6471,	-0.0352228,	-0.0238674,	0.000949799,	0.999094,	-0.851623,	2.33906,	0.118294,	0,	0,	0,	-0.0508642,	0.70533,	0.706699,	-0.0223402,	-0.741979,	2.25915,	-0.16889,	0.00476123,	-0.0241945,	-0.000553391,	-0.0371099,	-0.0247831,	-0.0283174,	0.998602
1520788159224137335,	-0.822938,	2.32744,	-0.0868245,	3.18725,	-1.29069,	-22.7909,	-0.0352228,	-0.0238674,	0.000949799,	0.999094,	-0.851623,	2.33906,	0.118294,	0,	0,	0,	-0.0508642,	0.70533,	0.706699,	-0.0223402,	-0.741979,	2.25915,	-0.16889,	0,	0,	0,	-0.0371099,	-0.0247831,	-0.0283174,	0.998602
1520788159232772563,	-0.822938,	2.32744,	-0.0868245,	3.58566,	-1.45202,	-25.6398,	-0.0352228,	-0.0238674,	0.000949799,	0.999094,	-0.851623,	2.33906,	0.118294,	0,	0,	0,	-0.0508642,	0.70533,	0.706699,	-0.0223402,	-0.741979,	2.25915,	-0.16889,	0,	0,	0,	-0.0371099,	-0.0247831,	-0.0283174,	0.998602
1520788159243440824,	-0.822938,	2.32744,	-0.0868245,	2.86853,	-1.16162,	-20.5118,	-0.0352228,	-0.0238674,	0.000949799,	0.999094,	-0.851623,	2.33906,	0.118294,	0,	0,	0,	-0.0508642,	0.70533,	0.706699,	-0.0223402,	-0.741979,	2.25915,	-0.16889,	0,	0,	0,	-0.0371099,	-0.0247831,	-0.0283174,	0.998602
1520788159253240282,	-0.822591,	2.32696,	-0.0869997,	3.22583,	-1.34421,	-22.8104,	-0.0339467,	-0.0231537,	0.00206577,	0.999153,	-0.851297,	2.33786,	0.11817,	0.0362395,	-0.133168,	-0.0137831,	-0.0514242,	0.705031,	0.706929,	-0.0232087,	-0.741524,	2.25835,	-0.168781,	0.0505787,	-0.088807,	0.0121692,	-0.0354276,	-0.0236158,	-0.0271744,	0.998724
1520788159261934915,	-0.822591,	2.32696,	-0.0869997,	3.58829,	-1.36242,	-25.6462,	-0.0339467,	-0.0231537,	0.00206577,	0.999153,	-0.851297,	2.33786,	0.11817,	0,	0,	0,	-0.0514242,	0.705031,	0.706929,	-0.0232087,	-0.741523,	2.25834,	-0.1688,	0.00015833,	-0.000871924,	-0.00247922,	-0.0354127,	-0.0236246,	-0.0271791,	0.998724
1520788159271977096,	-0.822591,	2.32696,	-0.0869997,	2.87063,	-1.08994,	-20.5169,	-0.0339467,	-0.0231537,	0.00206577,	0.999153,	-0.851297,	2.33786,	0.11817,	0,	0,	0,	-0.0514242,	0.705031,	0.706929,	-0.0232087,	-0.741523,	2.25834,	-0.1688,	0,	0,	0,	-0.0354127,	-0.0236246,	-0.0271791,	0.998724
1520788159282895048,	-0.822591,	2.32696,	-0.0869997,	2.87063,	-1.08994,	-20.5169,	-0.0339467,	-0.0231537,	0.00206577,	0.999153,	-0.851297,	2.33786,	0.11817,	0,	0,	0,	-0.0514242,	0.705031,	0.706929,	-0.0232087,	-0.741523,	2.25834,	-0.1688,	0,	0,	0,	-0.0354127,	-0.0236246,	-0.0271791,	0.998724
