time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VO_uncalibrated], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw 
1520788760992147930,	-0.846498,	2.34657,	-0.07832,	1.01781,	-1.82255,	-18.6027,	-0.0422261,	0.00679082,	-0.0253676,	0.998763,	-0.857693,	2.36662,	0.126309,	0,	0,	0,	-0.00889773,	0.710772,	0.702995,	-0.0228419,	-0.764287,	2.27828,	-0.161021,	-0.00196305,	0.00499252,	0.00177543,	-0.0429648,	0.00537297,	-0.0534238,	0.997633
1520788761004252970,	-0.846498,	2.34657,	-0.07832,	0.932994,	-1.67067,	-17.0525,	-0.0422261,	0.00679082,	-0.0253676,	0.998763,	-0.857693,	2.36662,	0.126309,	0,	0,	0,	-0.00889773,	0.710772,	0.702995,	-0.0228419,	-0.764287,	2.27828,	-0.161021,	0,	0,	0,	-0.0429648,	0.00537297,	-0.0534238,	0.997633
1520788761014229958,	-0.846498,	2.34657,	-0.07832,	1.24399,	-2.22756,	-22.7366,	-0.0422261,	0.00679082,	-0.0253676,	0.998763,	-0.857693,	2.36662,	0.126309,	0,	0,	0,	-0.00889773,	0.710772,	0.702995,	-0.0228419,	-0.764287,	2.27828,	-0.161021,	0,	0,	0,	-0.0429648,	0.00537297,	-0.0534238,	0.997633
1520788761030121422,	-0.847124,	2.34624,	-0.0782153,	0.704647,	-1.3589,	-13.635,	-0.042877,	0.00752825,	-0.026075,	0.998712,	-0.85837,	2.3664,	0.126185,	-0.0451199,	-0.0148153,	-0.00826741,	-0.00810844,	0.710268,	0.703531,	-0.0223054,	-0.764821,	2.27842,	-0.160886,	-0.0356135,	0.00898659,	0.00897906,	-0.0428418,	0.00604861,	-0.0542302,	0.997591
1520788761038965177,	-0.847175,	2.3463,	-0.0782275,	1.3994,	-2.51248,	-25.5516,	-0.0427067,	0.00752652,	-0.0261698,	0.998716,	-0.85837,	2.3664,	0.126185,	0,	0,	0,	-0.00810844,	0.710268,	0.703531,	-0.0223054,	-0.764821,	2.27842,	-0.160886,	0,	0,	0,	-0.0428418,	0.00604861,	-0.0542302,	0.997591
1520788761049023868,	-0.847175,	2.3463,	-0.0782275,	1.11952,	-2.00998,	-20.4413,	-0.0427067,	0.00752652,	-0.0261698,	0.998716,	-0.85837,	2.3664,	0.126185,	0,	0,	0,	-0.00810844,	0.710268,	0.703531,	-0.0223054,	-0.764821,	2.27842,	-0.160886,	0,	0,	0,	-0.0428418,	0.00604861,	-0.0542302,	0.997591
1520788761059629591,	-0.847175,	2.3463,	-0.0782275,	1.11952,	-2.00998,	-20.4413,	-0.0427067,	0.00752652,	-0.0261698,	0.998716,	-0.85837,	2.3664,	0.126185,	0,	0,	0,	-0.00810844,	0.710268,	0.703531,	-0.0223054,	-0.764821,	2.27842,	-0.160886,	0,	0,	0,	-0.0428418,	0.00604861,	-0.0542302,	0.997591
1520788761071910307,	-0.847175,	2.3463,	-0.0782275,	0.93293,	-1.67499,	-17.0344,	-0.0427067,	0.00752652,	-0.0261698,	0.998716,	-0.85837,	2.3664,	0.126185,	0,	0,	0,	-0.00810844,	0.710268,	0.703531,	-0.0223054,	-0.764821,	2.27842,	-0.160886,	0,	0,	0,	-0.0428418,	0.00604861,	-0.0542302,	0.997591
1520788761084105483,	-0.847906,	2.34693,	-0.078009,	0.872051,	-1.62225,	-17.0162,	-0.0416864,	0.00757969,	-0.0269135,	0.998739,	-0.859129,	2.36677,	0.126425,	-0.0632446,	0.0310914,	0.019975,	-0.00769398,	0.709491,	0.704324,	-0.0221625,	-0.765522,	2.27833,	-0.16095,	-0.0583581,	-0.00680574,	-0.0053478,	-0.0425991,	0.0061417,	-0.0551435,	0.99755
1520788761093912720,	-0.847906,	2.34693,	-0.078009,	1.24706,	-2.20445,	-22.7149,	-0.0416864,	0.00757969,	-0.0269135,	0.998739,	-0.859129,	2.36677,	0.126425,	0,	0,	0,	-0.00769398,	0.709491,	0.704324,	-0.0221625,	-0.765537,	2.27838,	-0.160951,	-0.00167483,	0.00496679,	-6.17227e-05,	-0.0425564,	0.00615241,	-0.0551362,	0.997553
1520788761103525526,	-0.847906,	2.34693,	-0.078009,	1.24706,	-2.20445,	-22.7149,	-0.0416864,	0.00757969,	-0.0269135,	0.998739,	-0.859129,	2.36677,	0.126425,	0,	0,	0,	-0.00769398,	0.709491,	0.704324,	-0.0221625,	-0.765537,	2.27838,	-0.160951,	0,	0,	0,	-0.0425564,	0.00615241,	-0.0551362,	0.997553
1520788761116258556,	-0.847906,	2.34693,	-0.078009,	0.935296,	-1.65334,	-17.0362,	-0.0416864,	0.00757969,	-0.0269135,	0.998739,	-0.859129,	2.36677,	0.126425,	0,	0,	0,	-0.00769398,	0.709491,	0.704324,	-0.0221625,	-0.765537,	2.27838,	-0.160951,	0,	0,	0,	-0.0425564,	0.00615241,	-0.0551362,	0.997553
