time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VO_uncalibrated], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw 
1520788764252844197,	-0.848667,	2.34056,	-0.0763586,	0.135799,	0.145857,	-1.7497,	0.0341988,	0.000175313,	-0.0280242,	0.999022,	-0.86462,	2.31324,	0.138879,	0.00715206,	-0.0745069,	-0.0139142,	-0.01469,	0.634213,	0.772963,	-0.00925297,	-0.767015,	2.27632,	-0.158336,	0.003801,	-0.0173567,	0.00330135,	0.0299922,	-0.00458685,	-0.0572024,	0.997901
1520788764366236948,	-0.84816,	2.33636,	-0.0782764,	0.145662,	0.204621,	-1.92173,	0.0468721,	-0.000479082,	-0.0292926,	0.998471,	-0.86496,	2.30466,	0.136692,	-0.00301217,	-0.0759099,	-0.0193529,	-0.0151994,	0.624923,	0.780484,	-0.00916347,	-0.766606,	2.2722,	-0.160161,	0.00361943,	-0.0365132,	-0.0161531,	0.0477883,	-0.00263182,	-0.0578427,	0.997178
1520788764493007125,	-0.848025,	2.33277,	-0.0807939,	0.134401,	0.223072,	-1.72608,	0.0619737,	0.000735785,	-0.0295038,	0.997641,	-0.86536,	2.28947,	0.132341,	-0.00317666,	-0.12056,	-0.034528,	-0.0167477,	0.608085,	0.793648,	-0.00872009,	-0.766308,	2.26849,	-0.16189,	0.00236419,	-0.0294262,	-0.0137235,	0.0585615,	-0.00356513,	-0.0577837,	0.996604
1520788764616645257,	-0.847953,	2.32703,	-0.0844164,	0.141519,	0.305395,	-1.76226,	0.083826,	-0.000291608,	-0.0284621,	0.996074,	-0.865535,	2.27984,	0.129433,	-0.00142208,	-0.0782985,	-0.0236432,	-0.0179441,	0.597969,	0.801273,	-0.00854819,	-0.766212,	2.26478,	-0.164176,	0.000784437,	-0.030145,	-0.0185825,	0.0754583,	-0.00265354,	-0.0578651,	0.995465
1520788764727700141,	-0.847652,	2.32285,	-0.0867757,	0.16111,	0.387477,	-1.94783,	0.0948504,	-0.00174553,	-0.0282332,	0.99509,	-0.865914,	2.26839,	0.126162,	-0.00341045,	-0.103188,	-0.0294701,	-0.0199478,	0.583431,	0.811863,	-0.00946536,	-0.766107,	2.25927,	-0.167562,	0.000947139,	-0.0496362,	-0.0305038,	0.0986912,	-0.00402374,	-0.055484,	0.993562
1520788764848989042,	-0.847851,	2.31995,	-0.0884678,	0.14928,	0.426184,	-1.7738,	0.108938,	-0.00143743,	-0.0280832,	0.993651,	-0.865668,	2.25747,	0.123566,	0.002032,	-0.0902501,	-0.0214533,	-0.0188616,	0.568745,	0.822254,	-0.00847552,	-0.766151,	2.25545,	-0.169623,	-0.000367829,	-0.0315962,	-0.0170367,	0.106338,	-0.00563698,	-0.0547191,	0.992807
1520788764971018941,	-0.848127,	2.31588,	-0.0904127,	0.143775,	0.478836,	-1.75392,	0.130187,	-0.00084206,	-0.0299501,	0.991037,	-0.86695,	2.24897,	0.121021,	-0.0105103,	-0.06966,	-0.0208616,	-0.0196488,	0.558706,	0.829097,	-0.00768141,	-0.766416,	2.25267,	-0.171153,	-0.00217147,	-0.0228169,	-0.0125388,	0.119859,	-0.00553631,	-0.0539512,	0.991308
1520788765087098859,	-0.848856,	2.31408,	-0.0924348,	0.155985,	0.561289,	-1.84014,	0.144855,	-0.00159827,	-0.0299026,	0.989,	-0.869645,	2.23875,	0.118086,	-0.0232324,	-0.0881174,	-0.0253023,	-0.0218488,	0.544356,	0.838552,	-0.00543597,	-0.766789,	2.24876,	-0.172879,	-0.00321271,	-0.0336685,	-0.0148767,	0.139933,	-0.00532832,	-0.0550916,	0.988613
1520788765182523048,	-0.849765,	2.31154,	-0.0944926,	0.209265,	0.76622,	-2.23767,	0.167243,	-0.0038835,	-0.0284598,	0.985497,	-0.870314,	2.23193,	0.116476,	-0.00704525,	-0.0717323,	-0.0169428,	-0.0220115,	0.534886,	0.844627,	-0.0041677,	-0.767517,	2.24696,	-0.17479,	-0.00766822,	-0.0190028,	-0.0201209,	0.154089,	-0.00623301,	-0.0546079,	0.986527
1520788765284630318,	-0.850494,	2.31025,	-0.0942604,	0.194315,	0.767834,	-2.06605,	0.171498,	-0.00316495,	-0.0315096,	0.984675,	-0.870619,	2.22598,	0.114345,	-0.00298338,	-0.0583672,	-0.0208929,	-0.0215265,	0.525997,	0.850208,	-0.00328814,	-0.768537,	2.24463,	-0.176732,	-0.00999338,	-0.0227826,	-0.0190354,	0.175271,	-0.00894589,	-0.0533898,	0.983031
