time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VO_uncalibrated], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw 
1520804653827980655,	-0.843573,	2.23545,	-0.246556,	1.13813,	-4.53138,	-17.7816,	-0.0116238,	-0.000305874,	-0.00208362,	0.99993,	-0.856093,	2.28529,	-0.0509583,	0,	0,	0,	-0.0367514,	0.688299,	0.723382,	-0.0401386,	-0.763788,	2.17008,	-0.321489,	0.0127996,	0.00649423,	0.00345615,	-0.0132576,	-0.00274736,	-0.031433,	0.999414
1520804653840477453,	-0.843573,	2.23545,	-0.246556,	1.04329,	-4.15376,	-16.2998,	-0.0116238,	-0.000305874,	-0.00208362,	0.99993,	-0.856093,	2.28529,	-0.0509583,	0,	0,	0,	-0.0367514,	0.688299,	0.723382,	-0.0401386,	-0.763788,	2.17008,	-0.321489,	0,	0,	0,	-0.0132576,	-0.00274736,	-0.031433,	0.999414
1520804653852782781,	-0.843573,	2.23545,	-0.246556,	1.04329,	-4.15376,	-16.2998,	-0.0116238,	-0.000305874,	-0.00208362,	0.99993,	-0.856093,	2.28529,	-0.0509583,	0,	0,	0,	-0.0367514,	0.688299,	0.723382,	-0.0401386,	-0.763788,	2.17008,	-0.321489,	0,	0,	0,	-0.0132576,	-0.00274736,	-0.031433,	0.999414
1520804653864901037,	-0.843573,	2.23545,	-0.246556,	1.04329,	-4.15376,	-16.2998,	-0.0116238,	-0.000305874,	-0.00208362,	0.99993,	-0.856093,	2.28529,	-0.0509583,	0,	0,	0,	-0.0367514,	0.688299,	0.723382,	-0.0401386,	-0.763788,	2.17008,	-0.321489,	0,	0,	0,	-0.0132576,	-0.00274736,	-0.031433,	0.999414
1520804653878907288,	-0.844212,	2.23742,	-0.246907,	0.848643,	-3.41987,	-13.9963,	-0.00943527,	2.11048e-05,	-0.00145522,	0.999954,	-0.856713,	2.28629,	-0.051138,	-0.0443345,	0.0711183,	-0.0128402,	-0.0374911,	0.686984,	0.724547,	-0.0409649,	-0.764443,	2.17235,	-0.321769,	-0.0467487,	0.162051,	-0.0200377,	-0.011005,	-0.00261351,	-0.0310082,	0.999455
1520804653889606964,	-0.844212,	2.23742,	-0.246907,	1.25017,	-4.88739,	-19.5769,	-0.00943527,	2.11048e-05,	-0.00145522,	0.999954,	-0.856713,	2.28629,	-0.051138,	0,	0,	0,	-0.0374911,	0.686984,	0.724547,	-0.0409649,	-0.764444,	2.17234,	-0.321768,	-0.000129004,	-0.000436745,	0.000147981,	-0.0109776,	-0.00261797,	-0.0309678,	0.999457
1520804653906109732,	-0.844212,	2.23742,	-0.246907,	0.781355,	-3.05462,	-12.2355,	-0.00943527,	2.11048e-05,	-0.00145522,	0.999954,	-0.856713,	2.28629,	-0.051138,	0,	0,	0,	-0.0374911,	0.686984,	0.724547,	-0.0409649,	-0.764444,	2.17234,	-0.321768,	0,	0,	0,	-0.0109776,	-0.00261797,	-0.0309678,	0.999457
1520804653921295767,	-0.844539,	2.23851,	-0.247058,	0.811634,	-3.1856,	-13.0613,	-0.00812798,	-0.000144055,	-0.000515288,	0.999967,	-0.856872,	2.28762,	-0.051095,	-0.0105892,	0.0887168,	0.00287102,	-0.0381375,	0.685964,	0.725456,	-0.0413776,	-0.764775,	2.17339,	-0.321936,	-0.0221094,	0.0699147,	-0.0112386,	-0.0106822,	-0.00229314,	-0.029489,	0.999505
1520804653933412724,	-0.844575,	2.2386,	-0.247059,	1.02478,	-4.08479,	-16.3303,	-0.00808117,	-0.000143736,	-0.000436256,	0.999967,	-0.856872,	2.28762,	-0.051095,	0,	0,	0,	-0.0381375,	0.685964,	0.725456,	-0.0413776,	-0.764839,	2.17339,	-0.322031,	-0.00526849,	0.000190477,	-0.00793315,	-0.0101309,	-0.00247043,	-0.0297055,	0.999504
1520804653945625301,	-0.844575,	2.2386,	-0.247059,	1.02478,	-4.08479,	-16.3303,	-0.00808117,	-0.000143736,	-0.000436256,	0.999967,	-0.856872,	2.28762,	-0.051095,	0,	0,	0,	-0.0381375,	0.685964,	0.725456,	-0.0413776,	-0.764839,	2.17339,	-0.322031,	0,	0,	0,	-0.0101309,	-0.00247043,	-0.0297055,	0.999504
1520804653956459515,	-0.844575,	2.2386,	-0.247059,	1.22973,	-4.90175,	-19.5964,	-0.00808117,	-0.000143736,	-0.000436256,	0.999967,	-0.856872,	2.28762,	-0.051095,	0,	0,	0,	-0.0381375,	0.685964,	0.725456,	-0.0413776,	-0.764839,	2.17339,	-0.322031,	0,	0,	0,	-0.0101309,	-0.00247043,	-0.0297055,	0.999504
1520804653966950371,	-0.844575,	2.2386,	-0.247059,	1.22973,	-4.90175,	-19.5964,	-0.00808117,	-0.000143736,	-0.000436256,	0.999967,	-0.856872,	2.28762,	-0.051095,	0,	0,	0,	-0.0381375,	0.685964,	0.725456,	-0.0413776,	-0.764839,	2.17339,	-0.322031,	0,	0,	0,	-0.0101309,	-0.00247043,	-0.0297055,	0.999504
1520804653976194969,	-0.844821,	2.24045,	-0.246782,	1.33904,	-5.24165,	-21.743,	-0.00744803,	0.000164239,	0.000162424,	0.999972,	-0.856602,	2.28908,	-0.0509471,	0.0300757,	0.16182,	0.0164366,	-0.0374785,	0.685738,	0.725675,	-0.0418794,	-0.76517,	2.17514,	-0.322012,	-0.036825,	0.193634,	0.00219106,	-0.00886611,	-0.00236922,	-0.0291213,	0.999534
1520804653984139647,	-0.844821,	2.24045,	-0.246782,	1.68295,	-6.94732,	-27.9764,	-0.00744803,	0.000164239,	0.000162424,	0.999972,	-0.856602,	2.28908,	-0.0509471,	0,	0,	0,	-0.0374785,	0.685738,	0.725675,	-0.0418794,	-0.76517,	2.17514,	-0.322012,	0,	0,	0,	-0.00886611,	-0.00236922,	-0.0291213,	0.999534
1520804653993301723,	-0.844821,	2.24045,	-0.246782,	1.30896,	-5.40347,	-21.7594,	-0.00744803,	0.000164239,	0.000162424,	0.999972,	-0.856602,	2.28908,	-0.0509471,	0,	0,	0,	-0.0374785,	0.685738,	0.725675,	-0.0418794,	-0.76517,	2.17514,	-0.322012,	0,	0,	0,	-0.00886611,	-0.00236922,	-0.0291213,	0.999534
1520804654006373910,	-0.844821,	2.24045,	-0.246782,	0.906203,	-3.74086,	-15.0642,	-0.00744803,	0.000164239,	0.000162424,	0.999972,	-0.856602,	2.28908,	-0.0509471,	0,	0,	0,	-0.0374785,	0.685738,	0.725675,	-0.0418794,	-0.76517,	2.17514,	-0.322012,	0,	0,	0,	-0.00886611,	-0.00236922,	-0.0291213,	0.999534
1520804654017330743,	-0.844821,	2.24045,	-0.246782,	1.17806,	-4.86312,	-19.5835,	-0.00744803,	0.000164239,	0.000162424,	0.999972,	-0.856602,	2.28908,	-0.0509471,	0,	0,	0,	-0.0374785,	0.685738,	0.725675,	-0.0418794,	-0.76517,	2.17514,	-0.322012,	0,	0,	0,	-0.00886611,	-0.00236922,	-0.0291213,	0.999534
1520804654038598285,	-0.844612,	2.24241,	-0.246265,	0.570908,	-2.22216,	-9.30086,	-0.00815616,	0.00120727,	7.8038e-05,	0.999966,	-0.856403,	2.29087,	-0.0502697,	0.00944575,	0.085256,	0.032257,	-0.0369241,	0.686897,	0.72455,	-0.0428539,	-0.764854,	2.17699,	-0.321547,	0.0150322,	0.0881749,	0.0221438,	-0.00959007,	-0.00133777,	-0.0293979,	0.999521
1520804654046932975,	-0.844612,	2.24241,	-0.246265,	1.47384,	-6.05698,	-24.4994,	-0.00815616,	0.00120727,	7.8038e-05,	0.999966,	-0.856403,	2.29087,	-0.0502697,	0,	0,	0,	-0.0369241,	0.686897,	0.72455,	-0.0428539,	-0.764854,	2.17699,	-0.321547,	0,	0,	0,	-0.00959007,	-0.00133777,	-0.0293979,	0.999521
1520804654056067169,	-0.844612,	2.24241,	-0.246265,	1.31008,	-5.38398,	-21.7773,	-0.00815616,	0.00120727,	7.8038e-05,	0.999966,	-0.856403,	2.29087,	-0.0502697,	0,	0,	0,	-0.0369241,	0.686897,	0.72455,	-0.0428539,	-0.764854,	2.17699,	-0.321547,	0,	0,	0,	-0.00959007,	-0.00133777,	-0.0293979,	0.999521
1520804654065519872,	-0.84492,	2.24284,	-0.245219,	1.27589,	-5.33593,	-21.6611,	-0.00812826,	0.00226664,	-0.000573047,	0.999964,	-0.855729,	2.2912,	-0.0490658,	0.0749012,	0.0370831,	0.133764,	-0.034703,	0.686247,	0.725296,	-0.042495,	-0.765186,	2.17762,	-0.320852,	-0.0368274,	0.0707008,	0.0771651,	-0.0095634,	-0.000432585,	-0.0299766,	0.999505
